"Enabled";"Name";"Price";"Tax rule ID";"On sale";"Quantity";"Short desc.";"Long desc";"Images URL"1;LAMPA STOJĄCA podłogowa LED SWAN 6,5W czarna POLUX;161,25;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/l/a/lampka-stojaca-polux-led-swan-czarny-001.jpg
1;Lampa podłogowa MiLAGRO VICTORIA 1x E27 ;378,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5902693749103-lampa-podlogowa-leddo_1_.jpg
1;Lampa podłogowa czarna MiLAGRO VICTORIA BLACK 1x E27 ;378,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/e/k/ekolig3470_3_kopia.jpg
1;Lampa podłogowa stojąca Leone 1x E27 Metal i PCV Lampex styl nowoczesny;399,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/8/5/854_st854_st_zn4doyanodmfbsrs.jpg
1;Lampa podłogowa stojąca Elia 1x E27 Metal i PCV Lampex styl nowoczesny;399,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/8/5/855_st855_st_iipuddiaylg9qkhp.jpg
1;Lampa stojąca podłogowa RAY 36W czarny prostokąt LED IP20 Metal i akryl styl nowoczesny minimalistyczny Milagro;415,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/m/l/ml171_38_0_sh7bdywbjfzkagz7.jpg
1;Lampa stojąca podłogowa WEST biała 2x GU10 MILAGRO geometryczna metal + drewno;549,99;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/m/l/mlp5507_6844_0_4yuwifckmij2nnbu.jpg
1;Lampa stojąca ORION okra biały 35W LED IP20 styl nowoczesny minimalistyczny Metal i akryl Milagro;596,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/4/5/4533abc9-1160-4edd-afd6-5de96df4688f.jpg
1;Lampa podłogowa stojąca LED Chrom ICE 9W 4000K IP20 Metal i akryl Milagro;639,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/m/l/ml181_50_0_lwro4rbzfn6oooto.jpg
1;Lampa stojąca podłogowa ceramiczna BELLA Biała IP20 1x E27 Ceramika i tkanina Milagro Hand made;1 520,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/b/e/bella-milagro-1x-e27-biala-001.jpg
1;Lampa stojąca podłogowa trójnóg Lea brąz 1xE27 Metal i abażur styl nowoczesny Lampex;257,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/6/6/669_st-b669_st-b_ecyz0xur06opva3i.jpg
1;Lampa stojąca podłogowa Dina C Biała Popielata 1xE27 Metal i abażur tkanina styl nowoczesny Lampex;320,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/8/586_st-c586_st-c_gppwyjyys3trrht4.jpg
1;Lampa stojąca podłogowa NOWODVORSKI GU10 Biała Elastyczne Ramię EYE FLEX 8934 Stal;329,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/8/9/8934_x9wtptzddghok9rb.jpg
1;Lampa stojąca podłogowa NOWODVORSKI GU10 Czarna Elastyczne Ramię EYE FLEX 8935 Stal;329,00;1;0;10;Krotki opis;Test dlugiego;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/8/9/8935_jpgn7lj1geuqjwen.jpg
